"Protein","Missing_Percent"
"SEMA4B",0
"SEMA4C",54.3624161073826
"SEMA4D",12.751677852349
"SEMA4G",83.8926174496644
"SEMA5A",77.8523489932886
"SEMA6A",93.9597315436242
"SEMA6B",96.6442953020134
"SEMA6C",89.261744966443
"SEMA6D",93.2885906040269
"SEMA7A",7.38255033557047
"SEMG1",96.6442953020134
"SEMG2",21.4765100671141
"SENP1",4.69798657718121
"SENP2",60.4026845637584
"SENP3",70.4697986577181
"SENP5",62.4161073825503
"SENP6",5.36912751677852
"SENP7",0
"SENP8",3.35570469798658
"SEPHS1",0
"SEPHS2",0
"SEPSECS",0
"SEPTIN1",0
"SEPTIN10",0
"SEPTIN11",0
"SEPTIN2",0
"SEPTIN3",24.8322147651007
"SEPTIN4",0
"SEPTIN5",96.6442953020134
"SEPTIN6",0
"SEPTIN7",0
"SEPTIN8",0
"SEPTIN9",0
"SERAC1",9.39597315436242
"SERBP1",0
"SERF2",0
"SERGEF",0
"SERINC1",0
"SERINC3",0
"SERINC5",81.2080536912752
"SERPINA1",0
"SERPINA10",0
"SERPINA3",0
"SERPINA4",0
"SERPINA5",0
"SERPINA6",0
"SERPINA7",0
"SERPINB1",0
"SERPINB10",4.02684563758389
"SERPINB13",93.9597315436242
"SERPINB2",0
"SERPINB3",0
"SERPINB4",17.4496644295302
"SERPINB5",0
"SERPINB6",0
"SERPINB7",25.503355704698
"SERPINB8",0
"SERPINB9",0
"SERPIND1",0
"SERPINE1",0
"SERPINE2",0
"SERPINF1",0
"SERPINF2",0
"SERPING1",0
"SERPINH1",0
"SERPINI1",18.1208053691275
"SERPINI2",0
"SESN1",30.2013422818792
"SESN3",83.2214765100671
"SESTD1",0
"SET",0
"SETD1A",0
"SETD1B",0
"SETD2",0
"SETD3",0
"SETD5",63.758389261745
"SETD6",83.2214765100671
"SETD7",0
"SETD9",85.9060402684564
"SETDB1",0
"SETDB2",97.9865771812081
"SETMAR",0
"SETSIP",91.9463087248322
"SETX",0
"SEZ6L2",32.8859060402685
"SF1",0
"SF3A1",0
"SF3A2",0
"SF3A3",0
"SF3B1",0
"SF3B2",0
"SF3B3",0
"SF3B4",0
"SF3B5",0
"SF3B6",0
"SFMBT1",71.8120805369127
"SFMBT2",91.9463087248322
"SFN",0
"SFPQ",0
"SFR1",44.9664429530201
"SFRP1",0
"SFRP2",0
"SFRP4",0
"SFRP5",36.241610738255
"SFSWAP",0
"SFT2D1",89.9328859060403
"SFT2D2",33.5570469798658
"SFT2D3",8.05369127516778
"SFTA2",79.8657718120805
"SFTPB",95.9731543624161
"SFXN1",0
"SFXN2",0
"SFXN3",0
"SFXN4",19.4630872483221
"SFXN5",21.4765100671141
"SGCB",13.4228187919463
"SGCD",0
"SGCE",0
"SGF29",0
"SGIP1",42.2818791946309
"SGK2",34.2281879194631
"SGMS1",93.9597315436242
"SGO1",96.6442953020134
"SGPL1",0
"SGPP1",4.02684563758389
"SGPP2",87.248322147651
"SGSH",0
"SGSM1",53.6912751677852
"SGSM2",63.0872483221477
"SGSM3",0
"SGTA",0
"SGTB",0
"SH2B1",9.39597315436242
"SH2B2",64.4295302013423
"SH2D1A",0
"SH2D2A",78.5234899328859
"SH2D3A",27.5167785234899
"SH2D3C",56.3758389261745
"SH2D4A",0
"SH3BGRL",0
"SH3BGRL2",0
"SH3BGRL3",0
"SH3BP1",0
"SH3BP2",4.69798657718121
"SH3BP4",0
"SH3BP5",25.503355704698
"SH3BP5L",19.4630872483221
"SH3D19",0
"SH3D21",91.2751677852349
"SH3GL1",0
"SH3GL2",34.8993288590604
"SH3GLB1",0
"SH3GLB2",0
"SH3KBP1",0
"SH3PXD2A",0
"SH3PXD2B",0
"SH3RF1",0
"SH3RF2",96.6442953020134
"SH3RF3",29.5302013422819
"SH3TC1",13.4228187919463
"SH3YL1",6.71140939597315
"SHANK2",10.0671140939597
"SHANK3",0
"SHARPIN",0
"SHB",34.2281879194631
"SHBG",0
"SHC1",0
"SHCBP1",42.9530201342282
"SHD",91.2751677852349
"SHE",70.4697986577181
"SHF",16.7785234899329
"SHFL",0
"SHISA2",65.7718120805369
"SHISA4",96.6442953020134
"SHISA5",71.1409395973154
"SHKBP1",14.7651006711409
"SHMT1",0
"SHMT2",0
"SHOC2",0
"SHPRH",11.4093959731544
"SHQ1",85.9060402684564
"SHROOM1",48.3221476510067
"SHROOM2",2.01342281879195
"SHROOM3",0
"SHROOM4",45.6375838926174
"SHTN1",0
"SI",0
"SIAE",0
"SIAH1",14.0939597315436
"SIAH2",79.8657718120805
"SIDT2",0
"SIGIRR",0
"SIGLEC1",0
"SIGLEC10",30.8724832214765
"SIGLEC14",95.9731543624161
"SIGLEC7",15.4362416107383
"SIGLEC9",84.5637583892617
"SIGMAR1",57.0469798657718
"SIK2",40.2684563758389
"SIK3",0
"SIKE1",5.36912751677852
"SIL1",0
"SIMC1",80.5369127516778
"SIN3A",0
"SIN3B",0
"SINHCAF",71.1409395973154
"SIPA1",0
"SIPA1L1",0
"SIPA1L2",28.8590604026846
"SIPA1L3",0
"SIRPA",9.39597315436242
"SIRPB1",85.2348993288591
"SIRT1",6.04026845637584
"SIRT2",0
"SIRT3",0
"SIRT5",0
"SIRT6",3.35570469798658
"SIRT7",46.9798657718121
"SIT1",77.8523489932886
"SIVA1",81.8791946308725
"SIX4",89.261744966443
"SIX5",28.8590604026846
"SKA1",85.2348993288591
"SKA2",55.7046979865772
"SKA3",69.7986577181208
"SKAP1",18.1208053691275
"SKAP2",0
"SKI",87.248322147651
"SKIV2L",0
"SKP1",0
"SKP2",85.2348993288591
"SLA",96.6442953020134
"SLAIN2",0
"SLAMF1",93.9597315436242
"SLAMF6",93.9597315436242
"SLBP",46.3087248322148
"SLC11A1",81.2080536912752
"SLC11A2",42.9530201342282
"SLC12A2",0
"SLC12A4",3.35570469798658
"SLC12A6",34.2281879194631
"SLC12A7",0
"SLC12A8",73.1543624161074
"SLC12A9",0
"SLC13A2",83.8926174496644
"SLC14A1",44.2953020134228
"SLC15A1",31.5436241610738
"SLC15A3",77.1812080536913
"SLC15A4",4.02684563758389
"SLC16A1",0
"SLC16A10",16.7785234899329
"SLC16A2",89.9328859060403
"SLC16A3",0
"SLC16A7",0
"SLC17A5",0
"SLC19A1",66.4429530201342
"SLC1A1",65.1006711409396
"SLC1A2",70.4697986577181
"SLC1A3",86.5771812080537
"SLC1A4",0
"SLC1A5",0
"SLC20A1",65.7718120805369
"SLC20A2",28.1879194630872
"SLC22A18",7.38255033557047
"SLC22A5",97.9865771812081
"SLC23A2",96.6442953020134
"SLC25A1",0
"SLC25A10",18.7919463087248
"SLC25A11",0
"SLC25A12",0
"SLC25A13",0
"SLC25A15",8.05369127516778
"SLC25A16",33.5570469798658
"SLC25A17",79.8657718120805
"SLC25A19",0
"SLC25A20",0
"SLC25A21",40.2684563758389
"SLC25A22",0
"SLC25A23",95.9731543624161
"SLC25A24",0
"SLC25A25",50.3355704697987
"SLC25A26",61.0738255033557
"SLC25A28",83.8926174496644
"SLC25A29",72.4832214765101
"SLC25A3",0
"SLC25A30",89.9328859060403
"SLC25A32",67.1140939597315
"SLC25A35",55.7046979865772
"SLC25A36",68.4563758389262
"SLC25A4",0
"SLC25A40",26.1744966442953
"SLC25A42",83.2214765100671
"SLC25A44",96.6442953020134
"SLC25A45",40.2684563758389
"SLC25A46",0
"SLC25A5",0
"SLC25A51",64.4295302013423
"SLC25A6",0
"SLC26A11",95.9731543624161
"SLC26A2",21.4765100671141
"SLC26A3",96.6442953020134
"SLC26A6",59.0604026845638
"SLC26A9",95.9731543624161
"SLC27A1",0
"SLC27A2",0
"SLC27A3",0
"SLC27A4",0
"SLC28A2",96.6442953020134
"SLC28A3",92.6174496644295
"SLC29A1",74.496644295302
"SLC29A3",79.1946308724832
"SLC2A1",0
"SLC2A10",77.8523489932886
"SLC2A13",6.04026845637584
"SLC2A2",59.7315436241611
"SLC2A3",25.503355704698
"SLC2A4",96.6442953020134
"SLC2A5",13.4228187919463
"SLC2A6",46.3087248322148
"SLC30A1",0
"SLC30A2",48.993288590604
"SLC30A5",0
"SLC30A6",11.4093959731544
"SLC30A7",22.1476510067114
"SLC30A8",58.3892617449664
"SLC30A9",0
"SLC31A1",51.6778523489933
"SLC33A1",0
"SLC34A2",63.758389261745
"SLC34A3",20.8053691275168
"SLC35A1",38.9261744966443
"SLC35A2",6.71140939597315
"SLC35A4",4.02684563758389
"SLC35A5",40.2684563758389
"SLC35B1",76.510067114094
"SLC35B2",0
"SLC35B3",11.4093959731544
"SLC35C1",41.6107382550336
"SLC35C2",86.5771812080537
"SLC35E1",4.02684563758389
"SLC35E2B",92.6174496644295
"SLC35F5",49.6644295302013
"SLC35F6",0
"SLC36A1",62.4161073825503
"SLC37A1",49.6644295302013
"SLC37A2",86.5771812080537
"SLC37A4",0
"SLC38A1",40.9395973154362
"SLC38A10",0
"SLC38A2",23.489932885906
"SLC38A3",90.6040268456376
"SLC38A5",28.1879194630872
"SLC38A7",87.248322147651
"SLC38A9",60.4026845637584
"SLC39A10",4.02684563758389
"SLC39A11",0
"SLC39A14",0
"SLC39A4",40.2684563758389
"SLC39A5",85.2348993288591
"SLC39A6",7.38255033557047
"SLC39A7",0
"SLC39A8",91.9463087248322
"SLC39A9",0
"SLC3A1",6.71140939597315
"SLC3A2",0
"SLC40A1",91.9463087248322
"SLC41A1",81.8791946308725
"SLC41A3",63.758389261745
"SLC43A1",5.36912751677852
"SLC43A2",6.04026845637584
"SLC43A3",69.7986577181208
"SLC44A1",0
"SLC44A2",0
"SLC44A3",81.8791946308725
"SLC44A4",0.671140939597315
"SLC45A4",95.9731543624161
"SLC46A3",46.9798657718121
"SLC49A4",85.9060402684564
"SLC4A1",0
"SLC4A1AP",0
"SLC4A2",0
"SLC4A4",0
"SLC4A7",48.993288590604
"SLC51A",83.8926174496644
"SLC51B",91.9463087248322
"SLC52A2",63.0872483221477
"SLC5A1",4.02684563758389
"SLC5A3",78.5234899328859
"SLC5A6",57.0469798657718
"SLC66A2",29.5302013422819
"SLC66A3",77.1812080536913
"SLC6A14",20.1342281879195
"SLC6A19",55.0335570469799
"SLC6A6",73.1543624161074
"SLC7A1",13.4228187919463
"SLC7A14",90.6040268456376
"SLC7A2",48.3221476510067
"SLC7A5",57.7181208053691
"SLC7A6",92.6174496644295
"SLC7A6OS",44.9664429530201
"SLC7A8",63.758389261745
"SLC8A1",49.6644295302013
"SLC8A2",95.9731543624161
"SLC8B1",76.510067114094
"SLC9A1",0
"SLC9A3",91.2751677852349
"SLC9A3R1",0
"SLC9A3R2",0
"SLC9A6",30.2013422818792
"SLC9A7",16.1073825503356
"SLC9A8",54.3624161073826
"SLC9A9",0
"SLC9B2",96.6442953020134
"SLCO2A1",0
"SLCO2B1",40.2684563758389
"SLCO3A1",89.261744966443
"SLCO4A1",71.8120805369127
"SLCO4C1",16.1073825503356
"SLF1",12.0805369127517
"SLF2",82.5503355704698
"SLFN11",0
"SLFN13",55.0335570469799
"SLFN5",0
"SLIRP",0
"SLIT1",30.2013422818792
"SLIT2",0
"SLIT3",0
"SLITRK4",58.3892617449664
"SLITRK5",95.9731543624161
"SLK",0
"SLMAP",0
"SLPI",0
"SLTM",0
"SLU7",0
"SLX4",86.5771812080537
"SMAD1",14.0939597315436
"SMAD2",0
"SMAD3",0
"SMAD4",0
"SMAD5",0
"SMAGP",94.6308724832215
"SMAP1",0
"SMAP2",0
"SMARCA1",0
"SMARCA2",0
"SMARCA4",0
"SMARCA5",0
"SMARCAD1",0
"SMARCAL1",0
"SMARCB1",0
"SMARCC1",0
"SMARCC2",0
"SMARCD1",0
"SMARCD2",0
"SMARCD3",24.8322147651007
"SMARCE1",0
"SMC1A",0
"SMC2",0
"SMC3",0
"SMC4",0
"SMC5",0
"SMC6",0
"SMCHD1",0
"SMCO3",35.5704697986577
"SMCR8",0
"SMDT1",58.3892617449664
"SMG1",0
"SMG5",5.36912751677852
"SMG6",10.0671140939597
"SMG7",0
"SMG8",0
"SMG9",0
"SMIM12",16.1073825503356
"SMIM13",88.5906040268456
"SMIM15",5.36912751677852
"SMIM19",89.261744966443
"SMIM20",0
"SMIM22",25.503355704698
"SMIM24",38.9261744966443
"SMIM26",95.3020134228188
"SMIM29",92.6174496644295
"SMIM8",76.510067114094
"SMNDC1",0
"SMOC1",8.05369127516778
"SMOC2",0
"SMPD1",0
"SMPD2",10.738255033557
"SMPD3",3.35570469798658
"SMPD4",0
"SMPDL3A",0
"SMPDL3B",0
"SMPX",50.3355704697987
"SMS",0
"SMTN",0
"SMU1",0
"SMUG1",19.4630872483221
"SMURF1",75.1677852348993
"SMURF2",3.35570469798658
"SMYD1",92.6174496644295
"SMYD2",26.8456375838926
"SMYD3",10.738255033557
"SMYD4",61.744966442953
"SMYD5",0
"SNAI1",91.9463087248322
"SNAI2",78.5234899328859
"SNAP23",0
"SNAP25",63.758389261745
"SNAP29",0
"SNAP47",39.5973154362416
"SNAP91",28.1879194630872
"SNAPC2",69.1275167785235
"SNAPC3",73.8255033557047
"SNAPC4",69.7986577181208
"SNAPC5",75.1677852348993
"SNAPIN",0
"SNCA",0
"SNCAIP",90.6040268456376
"SNCB",93.9597315436242
"SNCG",0
"SND1",0
"SNED1",0
"SNF8",0
"SNIP1",4.02684563758389
"SNPH",70.4697986577181
"SNRK",0
"SNRNP200",0
"SNRNP27",0
"SNRNP35",28.1879194630872
"SNRNP40",0
"SNRNP48",61.744966442953
"SNRNP70",0
"SNRPA",0
"SNRPA1",0
"SNRPB",96.6442953020134
"SNRPB2",0
"SNRPC",0
"SNRPD1",0
"SNRPD2",0
"SNRPD3",0
"SNRPE",3.35570469798658
"SNRPF",0
"SNRPG",0
"SNTA1",6.71140939597315
"SNTB1",0
"SNTB2",0
"SNU13",0
"SNUPN",0
"SNW1",0
"SNX1",0
"SNX10",81.2080536912752
"SNX11",10.738255033557
"SNX12",0
"SNX13",38.255033557047
"SNX14",14.7651006711409
"SNX15",0
"SNX16",40.9395973154362
"SNX17",0
"SNX18",0
"SNX19",62.4161073825503
"SNX2",0
"SNX20",83.2214765100671
"SNX21",3.35570469798658
"SNX24",48.3221476510067
"SNX25",63.0872483221477
"SNX27",0
"SNX29",0
"SNX3",0
"SNX30",0
"SNX32",43.6241610738255
"SNX33",0
"SNX4",0
"SNX5",0
"SNX6",0
"SNX7",0
"SNX8",0
"SNX9",0
"SOAT1",0
"SOCS6",80.5369127516778
"SOD2",0
"SOD3",0
"SOGA1",17.4496644295302
"SON",0
"SORBS1",0
"SORBS2",0
"SORBS3",0
"SORCS2",4.02684563758389
"SORD",0
"SORL1",0
"SORT1",0
"SOS1",0
"SOS2",14.7651006711409
"SOWAHA",91.2751677852349
"SOWAHB",71.1409395973154
"SOWAHC",0
"SOWAHD",89.9328859060403
"SOX1",93.9597315436242
"SOX13",61.0738255033557
"SOX4",12.0805369127517
"SOX6",88.5906040268456
"SOX9",6.04026845637584
"SP1",0
"SP100",0
"SP110",0
"SP140",67.7852348993289
"SP140L",22.1476510067114
"SP2",0
"SP3",0
"SP4",0
"SP6",82.5503355704698
"SPA17",92.6174496644295
"SPAG1",0
"SPAG5",79.1946308724832
"SPAG7",0
"SPAG8",39.5973154362416
"SPAG9",0
"SPARC",0
"SPART",0
"SPAST",0
"SPATA13",92.6174496644295
"SPATA18",68.4563758389262
"SPATA2",69.1275167785235
"SPATA20",0
"SPATA21",92.6174496644295
"SPATA2L",78.5234899328859
"SPATA5",0
"SPATA5L1",0
"SPATA6",96.6442953020134
"SPATS2",0
"SPATS2L",0
"SPC24",58.3892617449664
"SPC25",46.9798657718121
"SPCS1",0
"SPCS2",0
"SPCS3",0
"SPDEF",85.2348993288591
"SPDL1",72.4832214765101
"SPECC1",0
"SPECC1L",8.7248322147651
"SPEG",89.9328859060403
"SPEN",0
"SPG11",0
"SPG21",0
"SPG7",0
"SPHK1",80.5369127516778
"SPHK2",71.8120805369127
"SPI1",35.5704697986577
"SPIDR",24.1610738255034
"SPIN1",0
"SPIN2A",91.9463087248322
"SPIN3",97.9865771812081
"SPINDOC",75.8389261744966
"SPINK1",0
"SPINK4",27.5167785234899
"SPINT1",0
"SPINT2",0
"SPIRE1",88.5906040268456
"SPN",15.4362416107383
"SPNS1",12.751677852349
"SPNS2",65.7718120805369
"SPOCK1",77.8523489932886
"SPOCK2",32.8859060402685
"SPOCK3",96.6442953020134
"SPON1",0
"SPON2",0
"SPOP",92.6174496644295
"SPOUT1",4.02684563758389
"SPP1",0
"SPP2",17.4496644295302
"SPPL2A",0
"SPPL2B",45.6375838926174
"SPR",0
"SPRED1",80.5369127516778
"SPRED2",95.3020134228188
"SPRR1A",10.738255033557
"SPRR1B",6.71140939597315
"SPRR2A",95.9731543624161
"SPRR2D",87.248322147651
"SPRR3",4.69798657718121
"SPRTN",72.4832214765101
"SPRY1",72.4832214765101
"SPRY2",91.9463087248322
"SPRY3",96.6442953020134
"SPRY4",39.5973154362416
"SPRYD3",5.36912751677852
"SPRYD4",0
"SPRYD7",0
"SPSB4",78.5234899328859
"SPTA1",0
"SPTAN1",0
"SPTB",0
"SPTBN1",0
"SPTBN2",0
"SPTLC1",0
"SPTLC2",0
"SPTLC3",85.9060402684564
"SPTY2D1",5.36912751677852
"SQLE",0
"SQOR",0
"SQSTM1",0
"SRA1",0
"SRBD1",0
"SRC",0
"SRCAP",84.5637583892617
"SRCIN1",0
"SRD5A3",17.4496644295302
"SREBF1",71.1409395973154
"SREBF2",81.8791946308725
"SREK1",0
"SREK1IP1",18.1208053691275
"SRF",10.738255033557
"SRFBP1",0
"SRGAP1",4.69798657718121
"SRGAP2",0
"SRGAP3",61.0738255033557
"SRGN",12.0805369127517
"SRI",0
"SRM",0
"SRMS",96.6442953020134
"SRP14",0
"SRP19",0
"SRP54",0
"SRP68",0
"SRP72",0
"SRP9",0
"SRPK1",0
"SRPK2",0
"SRPRA",0
"SRPRB",0
"SRPX",0
"SRPX2",0
"SRR",14.7651006711409
"SRRM1",0
"SRRM2",0
"SRRT",0
"SRSF1",0
"SRSF10",0
"SRSF11",0
"SRSF12",89.9328859060403
"SRSF2",0
"SRSF3",0
"SRSF4",0
"SRSF5",0
"SRSF6",34.2281879194631
"SRSF7",0
"SRSF8",24.1610738255034
"SRSF9",0
"SRXN1",4.02684563758389
"SS18",0
"SS18L1",56.3758389261745
"SS18L2",88.5906040268456
"SSB",0
"SSBP1",0
"SSBP2",53.0201342281879
"SSBP3",13.4228187919463
"SSBP4",44.9664429530201
"SSC5D",0
"SSH1",7.38255033557047
"SSH2",30.2013422818792
"SSH3",0
"SSNA1",6.04026845637584
"SSPN",58.3892617449664
"SSR1",0
"SSR3",0
"SSR4",0
"SSRP1",0
"SST",0
"SSU72",0
"SSX2IP",85.9060402684564
"ST13",0
"ST14",0
"ST3GAL1",8.05369127516778
"ST3GAL2",93.9597315436242
"ST3GAL4",31.5436241610738
"ST3GAL5",48.3221476510067
"ST3GAL6",37.5838926174497
"ST6GAL1",0
"ST6GALNAC1",4.02684563758389
"ST7",14.7651006711409
"ST8SIA3",84.5637583892617
"STAB1",0
"STAB2",75.1677852348993
"STAG1",0
"STAG2",0
"STAM",0
"STAM2",0
"STAMBP",0
"STAMBPL1",0
"STAP1",75.8389261744966
"STAP2",0
"STARD10",0
"STARD13",4.69798657718121
"STARD3",32.8859060402685
"STARD3NL",92.6174496644295
"STARD4",96.6442953020134
"STARD5",10.738255033557
"STARD7",4.02684563758389
"STAT1",0
"STAT2",0
"STAT3",0
"STAT4",24.1610738255034
"STAT5A",0
"STAT5B",0
"STAT6",0
"STAU1",0
"STAU2",0
"STBD1",5.36912751677852
"STC1",31.5436241610738
"STC2",50.3355704697987
"STEAP1",91.9463087248322
"STEAP2",42.2818791946309
"STEAP3",0
"STEAP4",4.69798657718121
"STIM1",0
"STIM2",10.0671140939597
"STING1",0
"STIP1",0
"STK10",0
"STK11",9.39597315436242
"STK11IP",0
"STK16",61.0738255033557
"STK17A",51.6778523489933
"STK17B",0
"STK19",83.8926174496644
"STK24",0
"STK25",0
"STK26",0
"STK3",0
"STK32C",14.0939597315436
"STK33",20.8053691275168
"STK35",62.4161073825503
"STK38",0
"STK38L",0
"STK39",0
"STK4",0
"STMN1",0
"STMN2",53.0201342281879
"STMN3",84.5637583892617
"STN1",40.2684563758389
"STOM",0
"STOML1",91.2751677852349
"STOML2",0
"STOML3",97.9865771812081
"STON1",44.2953020134228
"STON2",21.4765100671141
"STOX2",95.9731543624161
"STRA6",59.0604026845638
"STRADA",18.7919463087248
"STRAP",0
"STRBP",0
"STRIP1",0
"STRIP2",77.8523489932886
"STRN",0
"STRN3",0
"STRN4",0
"STT3A",0
"STT3B",0
"STUB1",0
"STX10",24.1610738255034
"STX11",10.0671140939597
"STX12",0
"STX16",48.993288590604
"STX17",0
"STX18",0
"STX1A",11.4093959731544
"STX2",16.1073825503356
"STX3",0
"STX4",0
"STX5",0
"STX6",0
"STX7",0
"STX8",0
"STXBP1",0
"STXBP2",0
"STXBP3",0
"STXBP4",0
"STXBP5",0
"STXBP6",0
"STYX",79.1946308724832
"SUB1",0
"SUCLA2",0
"SUCLG1",0
"SUCLG2",0
"SUCO",9.39597315436242
"SUDS3",5.36912751677852
"SUFU",6.04026845637584
"SUGCT",38.9261744966443
"SUGP1",0
"SUGP2",0
"SUGT1",0
"SULF1",0
"SULF2",0
"SULT1A1",0
"SULT1A2",45.6375838926174
"SULT1B1",0
"SULT1C2",0
"SULT1C4",95.9731543624161
"SULT1E1",28.1879194630872
"SULT2A1",48.3221476510067
"SULT2B1",13.4228187919463
"SUMF1",0
"SUMF2",0
"SUMO2",0.671140939597315
"SUMO3",6.04026845637584
"SUMO4",72.4832214765101
"SUN1",0
"SUN2",0
"SUOX",0
"SUPT16H",0
"SUPT20H",16.7785234899329
"SUPT3H",65.7718120805369
"SUPT4H1",4.69798657718121
"SUPT5H",0
"SUPT6H",0
"SUPT7L",45.6375838926174
"SUPV3L1",0
"SURF1",0
"SURF2",36.9127516778523
"SURF4",0
"SURF6",0
"SUSD2",0
"SUSD5",85.2348993288591
"SUV39H1",96.6442953020134
"SUV39H2",87.248322147651
"SUZ12",3.35570469798658
"SV2A",81.2080536912752
"SVBP",14.0939597315436
"SVEP1",0
"SVIL",0
"SVIP",15.4362416107383
"SWAP70",0
"SWI5",95.9731543624161
"SWSAP1",96.6442953020134
"SYAP1",0
"SYBU",89.261744966443
"SYCE1",73.1543624161074
"SYCN",0
"SYDE1",0
"SYDE2",46.3087248322148
"SYF2",10.738255033557
"SYK",0
"SYMPK",0
"SYN1",3.35570469798658
"SYN2",39.5973154362416
"SYNC",3.35570469798658
"SYNCRIP",0
"SYNE1",0
"SYNE2",0
"SYNE3",5.36912751677852
"SYNGR1",20.8053691275168
"SYNGR2",0
"SYNJ1",0
"SYNJ2",0
"SYNJ2BP",36.241610738255
"SYNM",0
"SYNPO",0
"SYNPO2",0
"SYNRG",0
"SYP",0
"SYPL1",0
"SYS1",0
"SYT1",75.1677852348993
"SYT13",56.3758389261745
"SYT17",80.5369127516778
"SYT5",80.5369127516778
"SYT7",32.2147651006711
"SYT8",81.8791946308725
"SYTL1",0
"SYTL2",0
"SYTL3",46.9798657718121
"SYTL4",0
"SYTL5",28.8590604026846
"SYVN1",0
"SZRD1",0
"SZT2",0
"TAB1",0
"TAB2",0
"TAB3",37.5838926174497
"TAC1",90.6040268456376
"TAC3",95.9731543624161
"TACC1",0
"TACC2",0
"TACC3",0
"TACO1",0
"TACSTD2",0
"TADA1",43.6241610738255
"TADA2B",43.6241610738255
"TADA3",3.35570469798658
"TAF1",43.6241610738255
"TAF10",10.0671140939597
"TAF11",46.9798657718121
"TAF12",11.4093959731544
"TAF13",95.9731543624161
"TAF15",0
"TAF1C",73.1543624161074
"TAF2",0
"TAF3",14.7651006711409
"TAF4",0
"TAF5",0
"TAF5L",16.7785234899329
"TAF6",0
"TAF6L",4.02684563758389
"TAF7",0
"TAF8",20.8053691275168
"TAF9",69.7986577181208
"TAF9B",69.7986577181208
"TAGLN",0
"TAGLN2",0
"TAGLN3",4.69798657718121
"TALDO1",0
"TAMM41",0
"TANC1",0
"TANC2",0
"TANGO2",0
"TANGO6",19.4630872483221
"TANK",0
"TAOK1",0
"TAOK2",0
"TAOK3",0
"TAP1",0
"TAP2",0
"TAPBP",0
"TAPBPL",4.69798657718121
"TAPT1",4.02684563758389
"TARBP1",1.34228187919463
"TARBP2",9.39597315436242
"TARDBP",0
"TARS1",0
"TARS2",0
"TARS3",0
"TASOR",0
"TASOR2",3.35570469798658
"TASP1",10.0671140939597
"TATDN1",0
"TATDN3",0
"TAX1BP1",0
"TAX1BP3",0
"TAZ",83.8926174496644
"TBC1D1",0
"TBC1D10A",5.36912751677852
"TBC1D10B",0
"TBC1D10C",8.7248322147651
"TBC1D12",83.2214765100671
"TBC1D13",0
"TBC1D14",39.5973154362416
"TBC1D15",0
"TBC1D16",51.6778523489933
"TBC1D17",0
"TBC1D2",0
"TBC1D20",18.1208053691275
"TBC1D22A",0
"TBC1D22B",13.4228187919463
"TBC1D23",0
"TBC1D24",0
"TBC1D25",51.006711409396
"TBC1D2B",0
"TBC1D30",26.1744966442953
"TBC1D31",63.0872483221477
"TBC1D32",84.5637583892617
"TBC1D4",0
"TBC1D5",0
"TBC1D7",29.5302013422819
"TBC1D8",21.4765100671141
"TBC1D8B",0
"TBC1D9",29.5302013422819
"TBC1D9B",0
"TBCA",0
"TBCB",0
"TBCC",0
"TBCCD1",96.6442953020134
"TBCD",0
"TBCEL",0
"TBCK",0
"TBK1",0
"TBKBP1",90.6040268456376
"TBL1X",4.02684563758389
"TBL1XR1",0
"TBL2",0
"TBL3",0
"TBP",70.4697986577181
"TBPL1",53.0201342281879
"TBRG4",0
"TBX15",95.3020134228188
"TBX2",69.1275167785235
"TBXAS1",0
"TC2N",5.36912751677852
"TCAF1",0
"TCAF2",92.6174496644295
"TCEA1",0
"TCEA2",65.7718120805369
"TCEA3",0
"TCEAL1",17.4496644295302
"TCEAL2",86.5771812080537
"TCEAL3",0
"TCEAL4",0
"TCEAL5",0
"TCEAL6",85.9060402684564
"TCEAL7",66.4429530201342
"TCEAL8",74.496644295302
"TCEAL9",55.7046979865772
"TCEANC2",81.8791946308725
"TCERG1",0
"TCF12",31.5436241610738
"TCF20",0
"TCF25",0
"TCF3",14.7651006711409
"TCF4",3.35570469798658
"TCF7",72.4832214765101
"TCF7L2",34.8993288590604
"TCHP",59.7315436241611
"TCIM",93.9597315436242
"TCIRG1",0
"TCL1A",27.5167785234899
"TCN1",0
"TCN2",37.5838926174497
"TCOF1",0
"TCP1",0
"TCP11L1",0
"TCP11L2",65.1006711409396
"TCTN1",79.8657718120805
"TCTN2",95.9731543624161
"TCTN3",73.8255033557047
"TDG",33.5570469798658
"TDP1",5.36912751677852
"TDP2",2.01342281879195
"TDRD3",0
"TDRD7",0
"TDRKH",30.2013422818792
"TDRP",36.9127516778523
"TEAD1",18.7919463087248
"TEAD3",0
"TEAD4",96.6442953020134
"TEC",63.0872483221477
"TECPR1",0
"TECPR2",0
"TECR",0
"TEF",71.1409395973154
"TEFM",0
"TEK",95.9731543624161
"TELO2",4.02684563758389
"TENM2",75.1677852348993
"TENM3",13.4228187919463
"TENM4",38.9261744966443
"TENT2",63.0872483221477
"TENT4A",65.1006711409396
"TENT4B",12.751677852349
"TENT5A",43.6241610738255
"TENT5C",18.1208053691275
"TEP1",0
"TEPSIN",61.0738255033557
"TERF1",28.8590604026846
"TERF2",0
"TERF2IP",0
"TES",0
"TESC",0
"TESK1",89.9328859060403
"TESK2",91.2751677852349
"TEX10",0
"TEX2",0
"TEX264",0
"TEX30",59.7315436241611
"TFAM",0
